Date,Open,High,Low,Close,Adj Close,Volume
2018-05-07,590.625,595.0,587.75,591.5,521.2852783203125,4638960
2018-05-08,588.9500122070312,588.9500122070312,580.5250244140625,582.7750244140625,513.595947265625,5718556
2018-05-09,583.75,588.4500122070312,581.5,585.3499755859375,515.865234375,3783504
2018-05-10,588.0,591.5,581.4249877929688,584.0,514.675537109375,3182862
2018-05-11,586.1500244140625,591.5999755859375,583.0250244140625,590.375,520.2937622070312,3311706
2018-05-14,592.1749877929688,595.75,585.0,594.6500244140625,524.0613403320312,4432094
2018-05-15,594.0499877929688,604.0,594.0499877929688,597.2750244140625,526.374755859375,5611974
2018-05-16,593.625,599.0,592.25,594.9749755859375,524.34765625,6205004
2018-05-17,598.0,598.7249755859375,586.7750244140625,591.4500122070312,521.2410888671875,9519598
2018-05-18,591.5,593.2750244140625,586.5,591.5999755859375,521.3733520507812,7139660
2018-05-21,589.7750244140625,594.2000122070312,585.0,589.75,519.7430419921875,8475320
2018-05-22,587.5,599.0,586.9500122070312,596.9249877929688,526.066162109375,5636804
2018-05-23,597.5,603.8250122070312,590.75,592.4500122070312,522.1224365234375,9538442
2018-05-24,599.0,613.7750244140625,599.0,610.5,538.0296630859375,9740570
2018-05-25,615.0499877929688,624.3250122070312,610.4000244140625,614.1500244140625,541.24658203125,8901438
2018-05-28,615.5,616.2999877929688,603.0,607.2000122070312,535.1215209960938,5739794
2018-05-29,607.0250244140625,613.2750244140625,603.0999755859375,608.3499755859375,536.1348876953125,3388934
2018-05-30,608.5,614.375,602.7999877929688,605.8499755859375,533.9317016601562,6323066
2018-05-31,605.8499755859375,621.0,605.125,615.9000244140625,542.7887573242188,19720340
2018-06-01,615.2000122070312,623.125,608.5999755859375,610.4000244140625,537.9417114257812,4998356
2018-06-04,610.5499877929688,621.5,606.0,619.7000122070312,546.1377563476562,4270156
2018-06-05,621.0,621.0,608.5,610.4249877929688,537.9637451171875,4710862
2018-06-06,612.5999755859375,620.7750244140625,610.0250244140625,618.7249755859375,545.2785034179688,4038184
2018-06-07,619.0,629.0,619.0,626.2249755859375,551.8880615234375,6676226
