Date,Open,High,Low,Close,Adj Close,Volume
2018-05-07,107.0,110.19999694824219,106.06666564941406,109.53333282470703,77.31600189208984,11023188
2018-05-08,108.43333435058594,111.23332977294922,107.66666412353516,111.03333282470703,78.37480163574219,18190348
2018-05-09,108.0999984741211,111.93333435058594,107.16666412353516,111.46666717529297,78.6806869506836,20230026
2018-05-10,110.73332977294922,112.13333129882812,110.0,111.96666717529297,79.03361511230469,12298158
2018-05-11,112.53333282470703,115.4000015258789,112.30000305175781,112.73332977294922,79.57477569580078,22392204
2018-05-14,113.66666412353516,115.80000305175781,111.69999694824219,112.26666259765625,79.24536895751953,16554453
2018-05-15,112.66666412353516,113.33333587646484,110.4000015258789,111.46666717529297,78.6806869506836,21970747
2018-05-16,111.0,111.36666870117188,108.66666412353516,110.63333129882812,78.09246063232422,12653895
2018-05-17,110.66666412353516,111.66666412353516,109.0999984741211,109.83333587646484,77.52777099609375,14943703
2018-05-18,109.33333587646484,110.76666259765625,107.76666259765625,109.13333129882812,77.03365325927734,15238930
2018-05-21,109.33333587646484,110.5,108.53333282470703,110.0999984741211,77.71600341796875,9568132
2018-05-22,111.19999694824219,111.30000305175781,105.23332977294922,107.0,75.52781677246094,28318252
2018-05-23,106.13333129882812,106.66666412353516,101.76666259765625,102.33333587646484,72.23375701904297,21476296
2018-05-24,103.33333587646484,104.5,100.73332977294922,103.93333435058594,73.36315155029297,18502600
2018-05-25,104.4000015258789,109.66666412353516,104.4000015258789,108.96666717529297,76.91602325439453,24962754
2018-05-28,113.33333587646484,118.0,112.86666870117188,113.63333129882812,80.2100601196289,35679358
2018-05-29,114.63333129882812,116.0,112.9000015258789,114.96666717529297,81.15121459960938,16357539
2018-05-30,113.33333587646484,114.63333129882812,112.53333282470703,113.86666870117188,80.37477111816406,11956312
2018-05-31,113.33333587646484,117.13333129882812,112.69999694824219,116.06666564941406,81.92766571044922,49308234
2018-06-01,116.06666564941406,117.0999984741211,114.13333129882812,114.9000015258789,81.10416412353516,11018491
2018-06-04,115.4000015258789,116.76666259765625,113.66666412353516,115.86666870117188,81.78649139404297,9771126
2018-06-05,115.66666412353516,116.23332977294922,114.4000015258789,115.96666717529297,81.85709381103516,7428985
2018-06-06,115.46666717529297,116.93333435058594,114.69999694824219,116.5999984741211,82.30413055419922,5483979
2018-06-07,116.5999984741211,117.63333129882812,115.19999694824219,116.53333282470703,82.257080078125,12778099
2018-06-08,115.66666412353516,117.0,114.66666412353516,116.66666412353516,82.35118865966797,7966795
2018-06-11,115.83333587646484,117.66666412353516,115.13333129882812,115.4000015258789,81.45709228515625,14718835
2018-06-12,116.0,117.19999694824219,115.33333587646484,116.0999984741211,81.95121002197266,10848309
2018-06-13,116.46666717529297,117.0,115.26666259765625,116.73332977294922,82.39825439453125,7464640
2018-06-14,116.66666412353516,116.66666412353516,114.0,114.36666870117188,80.72769927978516,10482081
2018-06-15,114.33333587646484,114.43333435058594,111.46666717529297,111.83333587646484,78.93949890136719,16443417
2018-06-18,113.66666412353516,118.13333129882812,113.4000015258789,115.93333435058594,81.83356475830078,21716023
2018-06-19,115.66666412353516,115.69999694824219,112.0,112.4000015258789,79.33949279785156,14139226
2018-06-20,112.53333282470703,113.30000305175781,110.0,110.26666259765625,77.8336410522461,13414141
2018-06-21,110.9000015258789,114.93333435058594,109.0999984741211,113.5,80.1159439086914,14985369
2018-06-22,114.0,115.33333587646484,112.46666717529297,113.33333587646484,79.99830627441406,19758999
2018-06-25,113.30000305175781,113.5,110.26666259765625,111.56666564941406,78.75126647949219,13625467
2018-06-26,110.73332977294922,113.63333129882812,110.23332977294922,111.19999694824219,78.49244689941406,14769297
2018-06-27,109.93333435058594,110.0,103.06666564941406,103.76666259765625,73.24549865722656,21186972
2018-06-28,101.5999984741211,107.0,100.0,102.9000015258789,72.63375091552734,25216086
2018-06-29,103.66666412353516,105.46666717529297,102.53333282470703,104.0,73.41020965576172,13013553
2018-07-02,104.13333129882812,105.16666412353516,101.46666717529297,102.46666717529297,72.32787322998047,12834274
2018-07-03,102.46666717529297,103.86666870117188,102.0,103.53333282470703,73.08079528808594,12222288
2018-07-04,103.30000305175781,104.23332977294922,102.73332977294922,103.5,73.0572738647461,8918760
2018-07-05,102.43333435058594,104.86666870117188,102.43333435058594,103.33333587646484,72.93963623046875,13491948
2018-07-06,104.13333129882812,106.5999984741211,103.96666717529297,104.46666717529297,73.73960876464844,14799040
2018-07-09,104.63333129882812,105.86666870117188,104.36666870117188,104.86666870117188,74.02196502685547,6247792
2018-07-10,104.66666412353516,104.93333435058594,103.16666412353516,103.5,73.0572738647461,6613938
2018-07-11,104.0,104.26666259765625,100.80000305175781,103.03333282470703,72.72787475585938,14367994
2018-07-12,107.0,109.33333587646484,104.16666412353516,104.56666564941406,73.8101806640625,30060196
2018-07-13,106.66666412353516,106.9000015258789,103.83333587646484,106.06666564941406,74.8689956665039,20535583
2018-07-16,105.96666717529297,106.66666412353516,104.69999694824219,105.0,74.11607360839844,8848806
2018-07-17,107.63333129882812,110.56666564941406,106.73332977294922,109.63333129882812,77.38658142089844,25653696
2018-07-18,110.0,112.13333129882812,110.0,111.46666717529297,78.6806869506836,13598571
2018-07-19,111.19999694824219,111.19999694824219,108.46666717529297,110.53333282470703,78.02186584472656,5902807
2018-07-20,109.5,109.5,107.0,107.36666870117188,75.78663635253906,7100580
2018-07-23,108.33333587646484,110.23332977294922,108.03333282470703,108.33333587646484,76.46896362304688,6828226
2018-07-24,109.13333129882812,110.26666259765625,108.0,109.96666717529297,77.62187194824219,5538894
2018-07-25,109.06666564941406,109.13333129882812,106.76666259765625,108.73332977294922,76.75131225585938,7915260
2018-07-26,108.0,109.33333587646484,105.06666564941406,105.86666870117188,74.72782897949219,26037843
2018-07-27,106.4000015258789,110.80000305175781,106.4000015258789,110.26666259765625,77.8336410522461,11670918
2018-07-30,110.26666259765625,112.73332977294922,109.73332977294922,110.96666717529297,78.32775115966797,11359947
2018-07-31,109.66666412353516,110.73332977294922,109.0,109.56666564941406,77.33953857421875,8738130
2018-08-01,110.80000305175781,112.66666412353516,110.66666412353516,112.0,79.05714416503906,15634051
2018-08-02,113.33333587646484,114.53333282470703,112.03333282470703,112.46666717529297,79.38655090332031,12238923
2018-08-03,111.5999984741211,113.19999694824219,111.16666412353516,112.36666870117188,79.31597137451172,5463201
2018-08-06,113.26666259765625,113.26666259765625,111.46666717529297,112.0999984741211,79.12773895263672,4918651
2018-08-07,111.23332977294922,112.5,110.83333587646484,111.0999984741211,78.42186737060547,3801249
2018-08-08,111.0999984741211,112.0,110.26666259765625,110.5999984741211,78.06893157958984,4190293
2018-08-09,112.36666870117188,112.80000305175781,109.86666870117188,110.26666259765625,77.8336410522461,8012188
2018-08-10,110.69999694824219,112.53333282470703,108.86666870117188,110.9000015258789,78.28068542480469,9587331
2018-08-13,112.0,112.0,106.66666412353516,107.0999984741211,75.59840393066406,15854011
2018-08-14,107.80000305175781,108.19999694824219,106.0,107.13333129882812,75.62191772460938,9181383
2018-08-16,107.73332977294922,108.0,105.43333435058594,105.66666412353516,74.58665466308594,11627358
2018-08-17,106.0,106.66666412353516,105.76666259765625,106.36666870117188,75.08075714111328,5133741
2018-08-20,106.33333587646484,106.9000015258789,105.4000015258789,105.76666259765625,75.60496520996094,9072070
2018-08-21,105.5,106.53333282470703,105.0,105.13333129882812,75.15222930908203,8777385
2018-08-23,105.0,105.06666564941406,101.19999694824219,102.26666259765625,73.10306549072266,17209116
2018-08-24,102.43333435058594,103.5999984741211,101.0,102.83333587646484,73.50814056396484,13321830
2018-08-27,103.33333587646484,104.53333282470703,103.0999984741211,104.06666564941406,74.38975524902344,6605260
2018-08-28,104.33333587646484,104.93333435058594,103.0999984741211,103.69999694824219,74.12765502929688,6658060
2018-08-29,104.06666564941406,104.63333129882812,103.53333282470703,104.33333587646484,74.58039093017578,5310538
2018-08-30,103.80000305175781,103.96666717529297,102.5999984741211,102.83333587646484,73.50814056396484,10276176
2018-08-31,102.76666259765625,104.19999694824219,102.03333282470703,103.69999694824219,74.12765502929688,7861236
2018-09-03,104.66666412353516,104.66666412353516,103.06666564941406,103.33333587646484,73.86557006835938,6251662
2018-09-04,103.26666259765625,103.26666259765625,101.4000015258789,101.63333129882812,72.65034484863281,6525816
2018-09-05,101.33333587646484,102.33333587646484,100.0,101.86666870117188,72.817138671875,10156623
2018-09-06,102.63333129882812,102.93333435058594,101.06666564941406,102.4000015258789,73.1983871459961,8603808
2018-09-07,102.86666870117188,102.93333435058594,101.66666412353516,102.26666259765625,73.10306549072266,9175843
2018-09-10,102.0,102.0,100.26666259765625,100.69999694824219,71.98316955566406,9928920
2018-09-11,100.73332977294922,101.9000015258789,100.0999984741211,100.46666717529297,71.81636810302734,11944839
2018-09-12,99.80000305175781,99.80000305175781,97.03333282470703,99.4000015258789,71.05389404296875,14275171
2018-09-14,101.0,104.0,100.69999694824219,103.5,73.98469543457031,13365145
2018-09-17,102.73332977294922,105.9000015258789,102.06666564941406,104.36666870117188,74.60420989990234,17433411
2018-09-18,104.93333435058594,105.13333129882812,101.33333587646484,101.73332977294922,72.7218246459961,7903801
2018-09-19,101.73332977294922,103.53333282470703,101.03333282470703,102.36666870117188,73.17455291748047,8728617
