Date,Open,High,Low,Close,Adj Close,Volume
2018-05-07,368.64862060546875,371.4490661621094,363.1395568847656,365.66455078125,357.5242004394531,6432313
2018-05-08,368.6026916503906,369.97998046875,364.33319091796875,368.3272399902344,360.12762451171875,3882910
2018-05-09,370.20953369140625,375.9940490722656,364.700439453125,369.5208740234375,361.2947082519531,8853576
2018-05-10,371.7245178222656,379.85040283203125,370.85223388671875,378.3813171386719,369.9578857421875,8857216
2018-05-11,367.4090881347656,369.75042724609375,350.2850341796875,354.9677429199219,347.0655212402344,25084393
2018-05-14,354.4168395996094,361.76226806640625,347.34686279296875,351.800048828125,343.96832275390625,9642921
2018-05-15,351.6623229980469,356.39093017578125,347.3927917480469,350.6982421875,342.89111328125,6947897
2018-05-16,351.61639404296875,351.61639404296875,343.3987121582031,344.63824462890625,336.96600341796875,6641547
2018-05-17,346.3827819824219,347.9436950683594,335.54827880859375,337.5223693847656,330.0085144042969,9815529
2018-05-18,337.935546875,337.935546875,325.9992370605469,331.78375244140625,324.39764404296875,12204435
2018-05-21,331.78375244140625,339.037353515625,326.136962890625,330.5442199707031,323.1856994628906,5381337
2018-05-22,327.7437744140625,340.7359924316406,322.8315124511719,332.2428283691406,324.8465270996094,7103421
2018-05-23,332.1969299316406,335.8696594238281,325.2646789550781,327.6060485839844,320.3129577636719,6482568
2018-05-24,329.62603759765625,343.306884765625,327.6978454589844,341.4705505371094,333.8688049316406,4905207
2018-05-25,341.8377990722656,348.90777587890625,336.9714660644531,346.1073303222656,338.4023742675781,4068910
2018-05-28,346.70416259765625,349.642333984375,340.4605407714844,344.4546203613281,336.7864685058594,6488173
2018-05-29,345.18914794921875,350.46868896484375,340.87371826171875,348.1273193359375,340.3774108886719,3786954
2018-05-30,347.8977966308594,347.8977966308594,342.48052978515625,345.0514221191406,337.3699645996094,3668867
2018-05-31,345.3268737792969,351.845947265625,340.87371826171875,343.03143310546875,335.39495849609375,11758843
2018-06-01,343.9037170410156,354.3250427246094,342.0673522949219,352.3050537109375,344.4621276855469,4464391
2018-06-04,352.58050537109375,355.10546875,339.81781005859375,341.8377990722656,334.2279052734375,3885387
2018-06-05,341.0114440917969,341.7919006347656,328.294677734375,334.49237060546875,327.04595947265625,5433788
2018-06-06,332.4723815917969,350.6523132324219,332.4723815917969,348.67822265625,340.9160461425781,5463442
2018-06-07,348.63232421875,354.6463928222656,344.31689453125,348.86187744140625,341.0956115722656,3962161
2018-06-08,348.4486999511719,352.07550048828125,341.7919006347656,346.6582336425781,338.9410400390625,4219442
2018-06-11,346.8418884277344,359.7422790527344,346.8418884277344,356.9877624511719,349.04058837890625,5929183
2018-06-12,358.04364013671875,361.21136474609375,348.4945983886719,349.5046081542969,341.7240295410156,6019564
2018-06-13,343.3987121582031,351.57049560546875,342.7559814453125,344.9136962890625,337.2353210449219,7295849
2018-06-14,342.93963623046875,352.58050537109375,342.93963623046875,345.69415283203125,337.9984130859375,5122772
2018-06-15,347.7141418457031,349.1373291015625,339.9096374511719,347.30096435546875,339.5694274902344,6222735
2018-06-18,347.0255126953125,349.734130859375,337.935546875,340.5523681640625,332.9710693359375,3062753
2018-06-19,340.6441650390625,345.14324951171875,338.991455078125,340.82781982421875,333.24041748046875,3889099
2018-06-20,342.0214538574219,345.69415283203125,340.1391906738281,341.4705505371094,333.8688049316406,2734510
2018-06-21,344.2709655761719,344.31689453125,334.0332946777344,338.5323791503906,330.99603271484375,4183340
2018-06-22,340.5982666015625,345.69415283203125,336.3287353515625,343.9037170410156,336.2478332519531,3341840
2018-06-25,341.5623474121094,347.0255126953125,341.37872314453125,343.53643798828125,335.8887023925781,3276108
2018-06-26,343.3987121582031,351.4327697753906,342.6641540527344,349.0914306640625,341.3200378417969,4703701
2018-06-27,350.0555114746094,350.3309631347656,342.5723571777344,344.9136962890625,337.2353210449219,3716276
2018-06-28,343.1232604980469,350.1932373046875,338.3946228027344,347.0255126953125,339.30010986328125,6379018
2018-06-29,344.59234619140625,351.9377746582031,344.59234619140625,350.6982421875,342.89111328125,3749975
2018-07-02,349.91778564453125,350.1932373046875,335.6401062011719,337.935546875,330.4125061035156,4782421
2018-07-03,343.9496154785156,343.9496154785156,336.1451110839844,340.4146423339844,332.8363952636719,3035643
2018-07-04,340.5064392089844,341.4705505371094,333.0232849121094,337.3387451171875,329.8289794921875,4275162
2018-07-05,335.1351013183594,336.7419128417969,330.22283935546875,333.666015625,326.238037109375,6973455
2018-07-06,332.3805847167969,335.50238037109375,330.452392578125,332.610107421875,325.20562744140625,7861231
2018-07-09,336.05328369140625,336.4205627441406,332.0133056640625,332.4723815917969,325.0709533691406,5151542
2018-07-10,332.83966064453125,339.5423583984375,332.83966064453125,337.70599365234375,330.18804931640625,1844717
2018-07-11,338.71600341796875,338.71600341796875,331.3705749511719,332.3805847167969,324.9812316894531,2046713
2018-07-12,335.1351013183594,335.1351013183594,330.8655700683594,332.518310546875,325.1158752441406,2256842
2018-07-13,334.2169189453125,334.99737548828125,328.1110534667969,329.58013916015625,322.2430725097656,5213335
2018-07-16,326.8714904785156,330.3146667480469,316.587890625,318.97515869140625,311.87420654296875,3551727
2018-07-17,318.6078796386719,322.0051574707031,312.1806335449219,314.5220031738281,307.52020263671875,5320270
2018-07-18,315.9451904296875,316.86334228515625,303.91705322265625,309.2424621582031,302.358154296875,5224127
2018-07-19,311.2624816894531,319.0669860839844,309.9770202636719,316.77154541015625,309.71966552734375,4935278
2018-07-20,314.9351806640625,319.2506103515625,312.50201416015625,317.1387939453125,310.0787353515625,4134705
2018-07-23,317.2306213378906,330.5442199707031,316.77154541015625,329.58013916015625,322.2430725097656,4068849
2018-07-24,331.82965087890625,336.4664611816406,326.182861328125,327.6060485839844,320.3129577636719,4270365
